[8113/15000][epoch 965] Loss_D: -4.049619; Loss_G: -0.765675; Batch time: 1.133066s; Full time: 2.628613h
[8114/15000][epoch 966] Loss_D: -3.375205; Loss_G: 1.005869; Batch time: 1.158717s; Full time: 2.628935h
[8115/15000][epoch 966] Loss_D: -3.511143; Loss_G: -1.736406; Batch time: 1.135341s; Full time: 2.629250h
[8116/15000][epoch 966] Loss_D: -3.881129; Loss_G: 0.718704; Batch time: 1.123044s; Full time: 2.629562h
[8117/15000][epoch 966] Loss_D: -3.542452; Loss_G: -0.262684; Batch time: 1.132821s; Full time: 2.629877h
[8118/15000][epoch 966] Loss_D: -3.325016; Loss_G: 0.445211; Batch time: 1.133909s; Full time: 2.630192h
[8119/15000][epoch 966] Loss_D: -3.684150; Loss_G: -0.085965; Batch time: 1.141505s; Full time: 2.630509h
[8120/15000][epoch 966] Loss_D: -3.706801; Loss_G: -0.716782; Batch time: 1.127785s; Full time: 2.630898h
[8121/15000][epoch 966] Loss_D: -3.679506; Loss_G: 0.376028; Batch time: 1.125566s; Full time: 2.631211h
[8122/15000][epoch 967] Loss_D: -3.715235; Loss_G: -0.594284; Batch time: 1.151127s; Full time: 2.631530h
[8123/15000][epoch 967] Loss_D: -3.419621; Loss_G: 1.289019; Batch time: 1.131797s; Full time: 2.631845h
[8124/15000][epoch 967] Loss_D: -3.812486; Loss_G: 0.839571; Batch time: 1.139891s; Full time: 2.632162h
[8125/15000][epoch 967] Loss_D: -3.406522; Loss_G: -0.003328; Batch time: 1.132910s; Full time: 2.632476h
[8126/15000][epoch 967] Loss_D: -3.463846; Loss_G: -1.021467; Batch time: 1.138183s; Full time: 2.632793h
[8127/15000][epoch 967] Loss_D: -3.408362; Loss_G: -0.460313; Batch time: 1.139212s; Full time: 2.633109h
[8128/15000][epoch 967] Loss_D: -3.429092; Loss_G: 1.976259; Batch time: 1.135220s; Full time: 2.633424h
[8129/15000][epoch 967] Loss_D: -3.478770; Loss_G: -1.843218; Batch time: 1.131354s; Full time: 2.633739h
[8130/15000][epoch 967] Loss_D: -3.537481; Loss_G: 0.544809; Batch time: 1.128745s; Full time: 2.634127h
[8131/15000][epoch 968] Loss_D: -3.521009; Loss_G: -0.530930; Batch time: 1.151172s; Full time: 2.634447h
[8132/15000][epoch 968] Loss_D: -3.317578; Loss_G: -1.735576; Batch time: 1.136201s; Full time: 2.634762h
[8133/15000][epoch 968] Loss_D: -3.574643; Loss_G: 0.700026; Batch time: 1.134033s; Full time: 2.635077h
[8134/15000][epoch 968] Loss_D: -4.060054; Loss_G: -0.251746; Batch time: 1.158061s; Full time: 2.635399h
[8135/15000][epoch 968] Loss_D: -3.327788; Loss_G: 0.827904; Batch time: 1.132626s; Full time: 2.635714h
[8136/15000][epoch 968] Loss_D: -3.591828; Loss_G: -0.127848; Batch time: 1.146638s; Full time: 2.636032h
[8137/15000][epoch 968] Loss_D: -3.880913; Loss_G: -0.904754; Batch time: 1.143547s; Full time: 2.636350h
[8138/15000][epoch 968] Loss_D: -3.461552; Loss_G: 1.378112; Batch time: 1.138113s; Full time: 2.636666h
[8139/15000][epoch 969] Loss_D: -3.905359; Loss_G: -0.830277; Batch time: 1.163515s; Full time: 2.636989h
[8140/15000][epoch 969] Loss_D: -3.603002; Loss_G: -0.306625; Batch time: 1.137727s; Full time: 2.637385h
[8141/15000][epoch 969] Loss_D: -4.051188; Loss_G: 0.599754; Batch time: 1.134698s; Full time: 2.637700h
[8142/15000][epoch 969] Loss_D: -3.644782; Loss_G: -1.173867; Batch time: 1.132083s; Full time: 2.638014h
[8143/15000][epoch 969] Loss_D: -3.798362; Loss_G: -1.866954; Batch time: 1.128622s; Full time: 2.638328h
[8144/15000][epoch 969] Loss_D: -3.666636; Loss_G: 1.475047; Batch time: 1.136261s; Full time: 2.638643h
[8145/15000][epoch 969] Loss_D: -3.881919; Loss_G: -0.385586; Batch time: 1.138277s; Full time: 2.638960h
[8146/15000][epoch 969] Loss_D: -3.570287; Loss_G: 0.109846; Batch time: 1.130409s; Full time: 2.639274h
[8147/15000][epoch 969] Loss_D: -3.182812; Loss_G: -1.912202; Batch time: 1.072118s; Full time: 2.639572h
[8148/15000][epoch 970] Loss_D: -3.829977; Loss_G: 0.802080; Batch time: 1.227699s; Full time: 2.639913h
[8149/15000][epoch 970] Loss_D: -4.229804; Loss_G: 1.607912; Batch time: 1.133772s; Full time: 2.640228h
[8150/15000][epoch 970] Loss_D: -3.725492; Loss_G: -1.869532; Batch time: 1.121932s; Full time: 2.640612h
[8151/15000][epoch 970] Loss_D: -3.223084; Loss_G: -0.792764; Batch time: 1.136457s; Full time: 2.640928h
[8152/15000][epoch 970] Loss_D: -3.715059; Loss_G: 0.528059; Batch time: 1.136015s; Full time: 2.641244h
[8153/15000][epoch 970] Loss_D: -3.447346; Loss_G: 1.113745; Batch time: 1.157258s; Full time: 2.641565h
[8154/15000][epoch 970] Loss_D: -4.017512; Loss_G: -0.326987; Batch time: 1.135760s; Full time: 2.641881h
[8155/15000][epoch 970] Loss_D: -3.430511; Loss_G: 0.694245; Batch time: 1.139951s; Full time: 2.642197h
[8156/15000][epoch 971] Loss_D: -3.542171; Loss_G: -1.073286; Batch time: 1.155233s; Full time: 2.642518h
[8157/15000][epoch 971] Loss_D: -3.448947; Loss_G: 1.219754; Batch time: 1.139992s; Full time: 2.642835h
[8158/15000][epoch 971] Loss_D: -3.765745; Loss_G: -1.420326; Batch time: 1.125140s; Full time: 2.643148h
[8159/15000][epoch 971] Loss_D: -3.643718; Loss_G: -0.459014; Batch time: 1.143885s; Full time: 2.643465h
[8160/15000][epoch 971] Loss_D: -3.872885; Loss_G: 1.935043; Batch time: 1.139245s; Full time: 2.643857h
[8161/15000][epoch 971] Loss_D: -3.581818; Loss_G: -0.537159; Batch time: 1.145838s; Full time: 2.644176h
[8162/15000][epoch 971] Loss_D: -3.706864; Loss_G: 0.151556; Batch time: 1.137615s; Full time: 2.644492h
[8163/15000][epoch 971] Loss_D: -3.315278; Loss_G: -0.739237; Batch time: 1.141428s; Full time: 2.644809h
[8164/15000][epoch 972] Loss_D: -3.661607; Loss_G: -1.853223; Batch time: 1.154723s; Full time: 2.645130h
[8165/15000][epoch 972] Loss_D: -4.010162; Loss_G: 0.097275; Batch time: 1.126009s; Full time: 2.645442h
[8166/15000][epoch 972] Loss_D: -3.730566; Loss_G: -0.507523; Batch time: 1.145155s; Full time: 2.645761h
[8167/15000][epoch 972] Loss_D: -3.628104; Loss_G: 1.031714; Batch time: 1.135266s; Full time: 2.646076h
[8168/15000][epoch 972] Loss_D: -3.941855; Loss_G: -1.523805; Batch time: 1.136234s; Full time: 2.646391h
[8169/15000][epoch 972] Loss_D: -3.533862; Loss_G: 1.201514; Batch time: 1.139761s; Full time: 2.646708h
[8170/15000][epoch 972] Loss_D: -3.622578; Loss_G: 0.684836; Batch time: 1.122467s; Full time: 2.647094h
[8171/15000][epoch 972] Loss_D: -3.514132; Loss_G: -1.036061; Batch time: 1.137433s; Full time: 2.647410h
[8172/15000][epoch 972] Loss_D: -3.756623; Loss_G: -1.187734; Batch time: 1.133075s; Full time: 2.647725h
[8173/15000][epoch 973] Loss_D: -3.677783; Loss_G: 1.176216; Batch time: 1.150858s; Full time: 2.648044h
[8174/15000][epoch 973] Loss_D: -3.885514; Loss_G: -1.674990; Batch time: 1.158877s; Full time: 2.648366h
[8175/15000][epoch 973] Loss_D: -3.597621; Loss_G: 0.658895; Batch time: 1.136681s; Full time: 2.648682h
[8176/15000][epoch 973] Loss_D: -3.296556; Loss_G: -0.079692; Batch time: 1.135890s; Full time: 2.648998h
[8177/15000][epoch 973] Loss_D: -3.060394; Loss_G: 0.447077; Batch time: 1.134521s; Full time: 2.649313h
[8178/15000][epoch 973] Loss_D: -3.481024; Loss_G: -2.571627; Batch time: 1.137072s; Full time: 2.649629h
[8179/15000][epoch 973] Loss_D: -3.419828; Loss_G: 0.242205; Batch time: 1.143463s; Full time: 2.649946h
[8180/15000][epoch 973] Loss_D: -3.476049; Loss_G: -0.725820; Batch time: 1.126356s; Full time: 2.650335h
[8181/15000][epoch 974] Loss_D: -3.518322; Loss_G: 1.976586; Batch time: 1.151831s; Full time: 2.650655h
[8182/15000][epoch 974] Loss_D: -3.747357; Loss_G: -1.466511; Batch time: 1.137459s; Full time: 2.650971h
[8183/15000][epoch 974] Loss_D: -3.459056; Loss_G: 0.856817; Batch time: 1.138986s; Full time: 2.651287h
[8184/15000][epoch 974] Loss_D: -3.606438; Loss_G: 0.586405; Batch time: 1.132825s; Full time: 2.651602h
[8185/15000][epoch 974] Loss_D: -3.982794; Loss_G: -1.650345; Batch time: 1.128369s; Full time: 2.651915h
[8186/15000][epoch 974] Loss_D: -3.361906; Loss_G: 1.200219; Batch time: 1.127378s; Full time: 2.652228h
[8187/15000][epoch 974] Loss_D: -3.223241; Loss_G: 1.166677; Batch time: 1.129262s; Full time: 2.652542h
[8188/15000][epoch 974] Loss_D: -4.085989; Loss_G: -1.984478; Batch time: 1.128074s; Full time: 2.652855h
[8189/15000][epoch 974] Loss_D: -3.774174; Loss_G: -0.422369; Batch time: 1.073555s; Full time: 2.653154h
[8190/15000][epoch 975] Loss_D: -3.694806; Loss_G: 1.384509; Batch time: 1.201541s; Full time: 2.653553h
[8191/15000][epoch 975] Loss_D: -3.897621; Loss_G: -0.717778; Batch time: 1.120952s; Full time: 2.653864h
[8192/15000][epoch 975] Loss_D: -3.695970; Loss_G: 1.023210; Batch time: 1.154078s; Full time: 2.654185h
[8193/15000][epoch 975] Loss_D: -3.639044; Loss_G: 0.549715; Batch time: 1.146922s; Full time: 2.654503h
[8194/15000][epoch 975] Loss_D: -3.754539; Loss_G: -1.583445; Batch time: 1.144340s; Full time: 2.654821h
[8195/15000][epoch 975] Loss_D: -3.535716; Loss_G: -0.415332; Batch time: 1.150893s; Full time: 2.655141h
[8196/15000][epoch 975] Loss_D: -3.614829; Loss_G: 0.162027; Batch time: 1.133253s; Full time: 2.655456h
[8197/15000][epoch 975] Loss_D: -3.753534; Loss_G: -0.458513; Batch time: 1.140060s; Full time: 2.655772h
[8198/15000][epoch 976] Loss_D: -3.480444; Loss_G: -0.583332; Batch time: 1.148782s; Full time: 2.656092h
[8199/15000][epoch 976] Loss_D: -3.328590; Loss_G: -1.261144; Batch time: 1.131558s; Full time: 2.656406h
[8200/15000][epoch 976] Loss_D: -3.794440; Loss_G: -0.181832; Batch time: 1.139752s; Full time: 2.656792h
[8201/15000][epoch 976] Loss_D: -3.257521; Loss_G: 0.195897; Batch time: 1.137413s; Full time: 2.657108h
[8202/15000][epoch 976] Loss_D: -3.924487; Loss_G: 1.537328; Batch time: 1.151809s; Full time: 2.657428h
[8203/15000][epoch 976] Loss_D: -3.893247; Loss_G: -1.391303; Batch time: 1.142251s; Full time: 2.657745h
[8204/15000][epoch 976] Loss_D: -3.646824; Loss_G: 2.053310; Batch time: 1.138402s; Full time: 2.658062h
[8205/15000][epoch 976] Loss_D: -3.638369; Loss_G: -1.457970; Batch time: 1.127677s; Full time: 2.658375h
[8206/15000][epoch 977] Loss_D: -3.825341; Loss_G: 0.947301; Batch time: 1.163568s; Full time: 2.658698h
[8207/15000][epoch 977] Loss_D: -3.441365; Loss_G: -0.076316; Batch time: 1.129172s; Full time: 2.659012h
[8208/15000][epoch 977] Loss_D: -3.281739; Loss_G: -0.485578; Batch time: 1.131903s; Full time: 2.659326h
[8209/15000][epoch 977] Loss_D: -3.540286; Loss_G: -0.125741; Batch time: 1.140421s; Full time: 2.659643h
[8210/15000][epoch 977] Loss_D: -3.777366; Loss_G: 0.541100; Batch time: 1.136114s; Full time: 2.660034h
[8211/15000][epoch 977] Loss_D: -3.703194; Loss_G: 0.288729; Batch time: 1.140314s; Full time: 2.660351h
[8212/15000][epoch 977] Loss_D: -3.842712; Loss_G: -0.048827; Batch time: 1.127955s; Full time: 2.660664h
[8213/15000][epoch 977] Loss_D: -3.863473; Loss_G: -0.705037; Batch time: 1.125211s; Full time: 2.660977h
[8214/15000][epoch 977] Loss_D: -3.495829; Loss_G: 0.960187; Batch time: 1.128355s; Full time: 2.661290h
[8215/15000][epoch 978] Loss_D: -3.634742; Loss_G: -0.460216; Batch time: 1.167617s; Full time: 2.661615h
[8216/15000][epoch 978] Loss_D: -3.162837; Loss_G: 0.922248; Batch time: 1.129258s; Full time: 2.661928h
[8217/15000][epoch 978] Loss_D: -3.307279; Loss_G: -1.711086; Batch time: 1.135569s; Full time: 2.662244h
[8218/15000][epoch 978] Loss_D: -3.282620; Loss_G: -0.821350; Batch time: 1.128138s; Full time: 2.662557h
[8219/15000][epoch 978] Loss_D: -3.475864; Loss_G: -1.419848; Batch time: 1.139293s; Full time: 2.662874h
[8220/15000][epoch 978] Loss_D: -3.838552; Loss_G: 0.778414; Batch time: 1.181818s; Full time: 2.663279h
[8221/15000][epoch 978] Loss_D: -4.111131; Loss_G: 1.583606; Batch time: 1.142377s; Full time: 2.663596h
[8222/15000][epoch 978] Loss_D: -3.684704; Loss_G: 0.149246; Batch time: 1.140730s; Full time: 2.663913h
[8223/15000][epoch 979] Loss_D: -3.923446; Loss_G: -1.053109; Batch time: 1.163807s; Full time: 2.664236h
[8224/15000][epoch 979] Loss_D: -3.280963; Loss_G: 2.762764; Batch time: 1.133630s; Full time: 2.664551h
[8225/15000][epoch 979] Loss_D: -3.499824; Loss_G: -1.555846; Batch time: 1.137683s; Full time: 2.664867h
[8226/15000][epoch 979] Loss_D: -3.968423; Loss_G: 0.070138; Batch time: 1.142595s; Full time: 2.665184h
[8227/15000][epoch 979] Loss_D: -3.837432; Loss_G: -1.589226; Batch time: 1.140536s; Full time: 2.665501h
[8228/15000][epoch 979] Loss_D: -3.660283; Loss_G: 0.627447; Batch time: 1.133422s; Full time: 2.665816h
[8229/15000][epoch 979] Loss_D: -3.608984; Loss_G: 0.553391; Batch time: 1.142774s; Full time: 2.666134h
[8230/15000][epoch 979] Loss_D: -3.671906; Loss_G: -0.442104; Batch time: 1.135393s; Full time: 2.666525h
[8231/15000][epoch 979] Loss_D: -3.880723; Loss_G: -0.859743; Batch time: 1.080735s; Full time: 2.666826h
[8232/15000][epoch 980] Loss_D: -3.517392; Loss_G: 1.431636; Batch time: 1.205516s; Full time: 2.667160h
[8233/15000][epoch 980] Loss_D: -3.736926; Loss_G: 0.611763; Batch time: 1.126308s; Full time: 2.667473h
[8234/15000][epoch 980] Loss_D: -3.561937; Loss_G: 0.906410; Batch time: 1.132737s; Full time: 2.667788h
[8235/15000][epoch 980] Loss_D: -3.845026; Loss_G: -2.344773; Batch time: 1.128761s; Full time: 2.668102h
[8236/15000][epoch 980] Loss_D: -3.323117; Loss_G: 0.293134; Batch time: 1.128858s; Full time: 2.668415h
[8237/15000][epoch 980] Loss_D: -3.415640; Loss_G: -1.234355; Batch time: 1.132000s; Full time: 2.668730h
[8238/15000][epoch 980] Loss_D: -3.432082; Loss_G: -0.372588; Batch time: 1.141775s; Full time: 2.669047h
[8239/15000][epoch 980] Loss_D: -3.490667; Loss_G: -1.068800; Batch time: 1.132937s; Full time: 2.669362h
[8240/15000][epoch 981] Loss_D: -3.520821; Loss_G: 1.072540; Batch time: 1.147329s; Full time: 2.669755h
[8241/15000][epoch 981] Loss_D: -3.637689; Loss_G: -0.909828; Batch time: 1.133507s; Full time: 2.670070h
[8242/15000][epoch 981] Loss_D: -3.988512; Loss_G: 1.433189; Batch time: 1.147399s; Full time: 2.670389h
[8243/15000][epoch 981] Loss_D: -3.128097; Loss_G: -0.660537; Batch time: 1.138984s; Full time: 2.670705h
[8244/15000][epoch 981] Loss_D: -3.801607; Loss_G: 0.320627; Batch time: 1.130495s; Full time: 2.671019h
[8245/15000][epoch 981] Loss_D: -3.382472; Loss_G: 0.942646; Batch time: 1.130335s; Full time: 2.671333h
[8246/15000][epoch 981] Loss_D: -3.537002; Loss_G: -0.426415; Batch time: 1.140751s; Full time: 2.671650h
[8247/15000][epoch 981] Loss_D: -3.456911; Loss_G: -0.554983; Batch time: 1.139014s; Full time: 2.671967h
[8248/15000][epoch 982] Loss_D: -3.612588; Loss_G: -0.806786; Batch time: 1.167448s; Full time: 2.672291h
[8249/15000][epoch 982] Loss_D: -3.656054; Loss_G: 1.617768; Batch time: 1.138104s; Full time: 2.672607h
[8250/15000][epoch 982] Loss_D: -3.874216; Loss_G: -2.199669; Batch time: 1.123058s; Full time: 2.672992h
[8251/15000][epoch 982] Loss_D: -3.507180; Loss_G: 0.804066; Batch time: 1.130654s; Full time: 2.673306h
[8252/15000][epoch 982] Loss_D: -3.790663; Loss_G: -0.292560; Batch time: 1.128753s; Full time: 2.673620h
[8253/15000][epoch 982] Loss_D: -3.764736; Loss_G: 2.144352; Batch time: 1.128749s; Full time: 2.673934h
[8254/15000][epoch 982] Loss_D: -3.824021; Loss_G: -1.452533; Batch time: 1.118436s; Full time: 2.674244h
[8255/15000][epoch 982] Loss_D: -3.742471; Loss_G: -0.157919; Batch time: 1.143193s; Full time: 2.674562h
[8256/15000][epoch 982] Loss_D: -3.986361; Loss_G: 0.125064; Batch time: 1.125773s; Full time: 2.674875h
[8257/15000][epoch 983] Loss_D: -3.818650; Loss_G: -0.690414; Batch time: 1.153125s; Full time: 2.675195h
[8258/15000][epoch 983] Loss_D: -4.102655; Loss_G: -0.969317; Batch time: 1.144411s; Full time: 2.675513h
[8259/15000][epoch 983] Loss_D: -3.794442; Loss_G: 0.112677; Batch time: 1.133943s; Full time: 2.675828h
[8260/15000][epoch 983] Loss_D: -4.167047; Loss_G: -1.962092; Batch time: 1.130681s; Full time: 2.676217h
[8261/15000][epoch 983] Loss_D: -3.257548; Loss_G: 1.447754; Batch time: 1.138875s; Full time: 2.676534h
[8262/15000][epoch 983] Loss_D: -3.750550; Loss_G: -0.031697; Batch time: 1.133520s; Full time: 2.676849h
[8263/15000][epoch 983] Loss_D: -3.470919; Loss_G: 1.748839; Batch time: 1.145668s; Full time: 2.677167h
[8264/15000][epoch 983] Loss_D: -3.680888; Loss_G: 0.672481; Batch time: 1.127306s; Full time: 2.677480h
[8265/15000][epoch 984] Loss_D: -3.907432; Loss_G: -1.344041; Batch time: 1.197568s; Full time: 2.677813h
[8266/15000][epoch 984] Loss_D: -3.344270; Loss_G: 0.879174; Batch time: 1.126593s; Full time: 2.678126h
[8267/15000][epoch 984] Loss_D: -3.999001; Loss_G: 0.187416; Batch time: 1.128069s; Full time: 2.678439h
[8268/15000][epoch 984] Loss_D: -3.890552; Loss_G: -0.598517; Batch time: 1.130291s; Full time: 2.678753h
[8269/15000][epoch 984] Loss_D: -3.471890; Loss_G: -0.008640; Batch time: 1.138715s; Full time: 2.679069h
[8270/15000][epoch 984] Loss_D: -3.921937; Loss_G: -1.283076; Batch time: 1.129562s; Full time: 2.679469h
[8271/15000][epoch 984] Loss_D: -3.387611; Loss_G: -1.525439; Batch time: 1.139007s; Full time: 2.679785h
[8272/15000][epoch 984] Loss_D: -3.649569; Loss_G: 1.805659; Batch time: 1.123626s; Full time: 2.680097h
[8273/15000][epoch 984] Loss_D: -3.846315; Loss_G: 1.172166; Batch time: 1.065649s; Full time: 2.680393h
[8274/15000][epoch 985] Loss_D: -3.560551; Loss_G: 1.065078; Batch time: 1.220140s; Full time: 2.680732h
[8275/15000][epoch 985] Loss_D: -3.787768; Loss_G: -1.116806; Batch time: 1.127852s; Full time: 2.681046h
[8276/15000][epoch 985] Loss_D: -3.865586; Loss_G: -0.151038; Batch time: 1.129928s; Full time: 2.681359h
[8277/15000][epoch 985] Loss_D: -3.656692; Loss_G: -0.193309; Batch time: 1.123078s; Full time: 2.681671h
[8278/15000][epoch 985] Loss_D: -3.489259; Loss_G: -2.565967; Batch time: 1.137133s; Full time: 2.681987h
[8279/15000][epoch 985] Loss_D: -3.712560; Loss_G: 0.480242; Batch time: 1.135221s; Full time: 2.682303h
[8280/15000][epoch 985] Loss_D: -4.032783; Loss_G: -1.420169; Batch time: 1.123516s; Full time: 2.682688h
[8281/15000][epoch 985] Loss_D: -3.363182; Loss_G: 0.223551; Batch time: 1.139805s; Full time: 2.683005h
[8282/15000][epoch 986] Loss_D: -3.474632; Loss_G: -0.003863; Batch time: 1.157892s; Full time: 2.683327h
[8283/15000][epoch 986] Loss_D: -4.045395; Loss_G: -0.789141; Batch time: 1.140215s; Full time: 2.683643h
[8284/15000][epoch 986] Loss_D: -3.918024; Loss_G: 1.822801; Batch time: 1.146477s; Full time: 2.683962h
[8285/15000][epoch 986] Loss_D: -3.876782; Loss_G: -1.565568; Batch time: 1.152824s; Full time: 2.684282h
[8286/15000][epoch 986] Loss_D: -3.655933; Loss_G: 0.717623; Batch time: 1.137966s; Full time: 2.684598h
[8287/15000][epoch 986] Loss_D: -3.860825; Loss_G: 1.963884; Batch time: 1.136573s; Full time: 2.684914h
[8288/15000][epoch 986] Loss_D: -3.410618; Loss_G: -1.108426; Batch time: 1.129549s; Full time: 2.685228h
[8289/15000][epoch 986] Loss_D: -3.825104; Loss_G: 0.443293; Batch time: 1.124973s; Full time: 2.685540h
[8290/15000][epoch 987] Loss_D: -3.778112; Loss_G: -0.549755; Batch time: 1.153239s; Full time: 2.685938h
[8291/15000][epoch 987] Loss_D: -3.427129; Loss_G: 0.543882; Batch time: 1.132837s; Full time: 2.686253h
[8292/15000][epoch 987] Loss_D: -4.163831; Loss_G: -1.462712; Batch time: 1.130547s; Full time: 2.686567h
[8293/15000][epoch 987] Loss_D: -3.568245; Loss_G: 0.539171; Batch time: 1.130234s; Full time: 2.686881h
[8294/15000][epoch 987] Loss_D: -4.279321; Loss_G: 0.108042; Batch time: 1.132505s; Full time: 2.687195h
[8295/15000][epoch 987] Loss_D: -3.927778; Loss_G: -0.308318; Batch time: 1.139238s; Full time: 2.687512h
[8296/15000][epoch 987] Loss_D: -3.366179; Loss_G: 2.575497; Batch time: 1.134097s; Full time: 2.687827h
[8297/15000][epoch 987] Loss_D: -3.576531; Loss_G: -2.686440; Batch time: 1.136478s; Full time: 2.688143h
[8298/15000][epoch 987] Loss_D: -3.648051; Loss_G: -0.651253; Batch time: 1.130249s; Full time: 2.688457h
[8299/15000][epoch 988] Loss_D: -3.613177; Loss_G: 0.512619; Batch time: 1.160717s; Full time: 2.688779h
[8300/15000][epoch 988] Loss_D: -3.474215; Loss_G: -1.098867; Batch time: 1.115673s; Full time: 2.689165h
[8301/15000][epoch 988] Loss_D: -3.508736; Loss_G: -0.380106; Batch time: 1.127164s; Full time: 2.689478h
[8302/15000][epoch 988] Loss_D: -3.745986; Loss_G: -0.242216; Batch time: 1.141335s; Full time: 2.689795h
[8303/15000][epoch 988] Loss_D: -3.580249; Loss_G: -0.106237; Batch time: 1.137840s; Full time: 2.690111h
[8304/15000][epoch 988] Loss_D: -3.472995; Loss_G: 0.998436; Batch time: 1.127819s; Full time: 2.690424h
[8305/15000][epoch 988] Loss_D: -3.831371; Loss_G: -0.365403; Batch time: 1.139002s; Full time: 2.690741h
[8306/15000][epoch 988] Loss_D: -3.223665; Loss_G: 0.607708; Batch time: 1.132828s; Full time: 2.691056h
[8307/15000][epoch 989] Loss_D: -3.525341; Loss_G: -0.817726; Batch time: 1.151542s; Full time: 2.691376h
[8308/15000][epoch 989] Loss_D: -3.852961; Loss_G: -0.078775; Batch time: 1.130628s; Full time: 2.691690h
[8309/15000][epoch 989] Loss_D: -3.770403; Loss_G: -0.356669; Batch time: 1.126970s; Full time: 2.692003h
[8310/15000][epoch 989] Loss_D: -3.587894; Loss_G: -0.381764; Batch time: 1.135397s; Full time: 2.692397h
[8311/15000][epoch 989] Loss_D: -3.899275; Loss_G: -0.856988; Batch time: 1.129789s; Full time: 2.692711h
[8312/15000][epoch 989] Loss_D: -3.127158; Loss_G: -0.211484; Batch time: 1.132552s; Full time: 2.693025h
[8313/15000][epoch 989] Loss_D: -3.695397; Loss_G: 0.314992; Batch time: 1.136326s; Full time: 2.693341h
[8314/15000][epoch 989] Loss_D: -3.359818; Loss_G: -0.404736; Batch time: 1.131945s; Full time: 2.693655h
[8315/15000][epoch 989] Loss_D: -3.802670; Loss_G: -1.925288; Batch time: 1.071959s; Full time: 2.693953h
[8316/15000][epoch 990] Loss_D: -3.598055; Loss_G: 2.309769; Batch time: 1.223618s; Full time: 2.694293h
[8317/15000][epoch 990] Loss_D: -3.887038; Loss_G: -2.044462; Batch time: 1.136425s; Full time: 2.694609h
[8318/15000][epoch 990] Loss_D: -3.869947; Loss_G: 0.903092; Batch time: 1.129585s; Full time: 2.694922h
[8319/15000][epoch 990] Loss_D: -3.912165; Loss_G: 1.048193; Batch time: 1.130662s; Full time: 2.695237h
[8320/15000][epoch 990] Loss_D: -3.939412; Loss_G: -1.267011; Batch time: 1.131063s; Full time: 2.695625h
[8321/15000][epoch 990] Loss_D: -3.638980; Loss_G: 0.655488; Batch time: 1.138076s; Full time: 2.695941h
[8322/15000][epoch 990] Loss_D: -3.383044; Loss_G: -0.483135; Batch time: 1.140762s; Full time: 2.696258h
[8323/15000][epoch 990] Loss_D: -3.743531; Loss_G: -0.672340; Batch time: 1.143006s; Full time: 2.696576h
[8324/15000][epoch 991] Loss_D: -3.382607; Loss_G: 0.594662; Batch time: 1.169403s; Full time: 2.696900h
[8325/15000][epoch 991] Loss_D: -3.658141; Loss_G: -0.867957; Batch time: 1.128325s; Full time: 2.697214h
[8326/15000][epoch 991] Loss_D: -3.870352; Loss_G: 0.238728; Batch time: 1.136612s; Full time: 2.697530h
[8327/15000][epoch 991] Loss_D: -3.353653; Loss_G: 2.796846; Batch time: 1.138854s; Full time: 2.697846h
[8328/15000][epoch 991] Loss_D: -3.342584; Loss_G: -1.794087; Batch time: 1.136643s; Full time: 2.698162h
[8329/15000][epoch 991] Loss_D: -3.705775; Loss_G: 0.316589; Batch time: 1.141315s; Full time: 2.698479h
[8330/15000][epoch 991] Loss_D: -4.224637; Loss_G: -1.399845; Batch time: 1.133061s; Full time: 2.698872h
[8331/15000][epoch 991] Loss_D: -3.904487; Loss_G: 0.446971; Batch time: 1.132926s; Full time: 2.699186h
[8332/15000][epoch 992] Loss_D: -3.692351; Loss_G: 0.683769; Batch time: 1.182003s; Full time: 2.699515h
[8333/15000][epoch 992] Loss_D: -3.596084; Loss_G: -0.603449; Batch time: 1.134322s; Full time: 2.699830h
[8334/15000][epoch 992] Loss_D: -3.232376; Loss_G: 0.162720; Batch time: 1.135208s; Full time: 2.700145h
[8335/15000][epoch 992] Loss_D: -3.556545; Loss_G: 0.804378; Batch time: 1.133597s; Full time: 2.700460h
[8336/15000][epoch 992] Loss_D: -3.347462; Loss_G: -1.177345; Batch time: 1.134345s; Full time: 2.700775h
[8337/15000][epoch 992] Loss_D: -3.794299; Loss_G: -0.283845; Batch time: 1.136552s; Full time: 2.701091h
[8338/15000][epoch 992] Loss_D: -3.573069; Loss_G: 0.617154; Batch time: 1.144517s; Full time: 2.701409h
[8339/15000][epoch 992] Loss_D: -4.139135; Loss_G: -1.674855; Batch time: 1.132601s; Full time: 2.701724h
[8340/15000][epoch 992] Loss_D: -3.711266; Loss_G: 0.965396; Batch time: 1.126815s; Full time: 2.702110h
[8341/15000][epoch 993] Loss_D: -3.955747; Loss_G: -0.197579; Batch time: 1.148772s; Full time: 2.702429h
[8342/15000][epoch 993] Loss_D: -3.880267; Loss_G: -0.142265; Batch time: 1.135867s; Full time: 2.702745h
[8343/15000][epoch 993] Loss_D: -3.842448; Loss_G: 0.335496; Batch time: 1.161398s; Full time: 2.703068h
[8344/15000][epoch 993] Loss_D: -3.119006; Loss_G: 1.047180; Batch time: 1.137643s; Full time: 2.703384h
[8345/15000][epoch 993] Loss_D: -3.519823; Loss_G: 0.579076; Batch time: 1.150994s; Full time: 2.703703h
